Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7250          10.9607       9.1033       1.8574   319.3
2.7260          10.9711       9.1018       1.8693   321.4
2.7270          10.9564       9.0998       1.8565   319.2
2.7280          10.9587       9.0969       1.8618   320.1
2.7290          10.9616       9.0929       1.8687   321.3
2.7300          10.9389       9.0883       1.8506   318.2
2.7310          10.9390       9.0832       1.8558   319.1
2.7320          10.9335       9.0782       1.8553   319.0
2.7330          10.9398       9.0730       1.8668   320.9
2.7340          10.9365       9.0674       1.8691   321.3
2.7350          10.9491       9.0619       1.8872   324.4
2.7360          10.9312       9.0565       1.8747   322.3
2.7370          10.9457       9.0514       1.8943   325.7
2.7380          10.9518       9.0467       1.9051   327.5
2.7390          10.9423       9.0417       1.9006   326.8
2.7400          10.9346       9.0364       1.8982   326.3
2.7410          10.9357       9.0311       1.9046   327.4
2.7420          10.9248       9.0262       1.8986   326.4
2.7430          10.9226       9.0216       1.9009   326.8
2.7440          10.9199       9.0174       1.9025   327.1
2.7450          10.9074       9.0137       1.8937   325.6
2.7460          10.9263       9.0105       1.9158   329.4
2.7470          10.9223       9.0074       1.9149   329.2
2.7480          10.9035       9.0050       1.8986   326.4
2.7490          10.8812       9.0028       1.8784   322.9
2.7500          10.9068       9.0009       1.9059   327.7
2.7510          10.9009       8.9990       1.9019   327.0
2.7520          10.8991       8.9971       1.9020   327.0
2.7530          10.8893       8.9955       1.8938   325.6
2.7540          10.8950       8.9932       1.9018   327.0
2.7550          10.8925       8.9910       1.9015   326.9
2.7560          10.8867       8.9892       1.8975   326.2
2.7570          10.8755       8.9880       1.8876   324.5
2.7580          10.8828       8.9870       1.8958   325.9
2.7590          10.8835       8.9862       1.8973   326.2
2.7600          10.8772       8.9859       1.8914   325.2
2.7610          10.8675       8.9856       1.8819   323.5
2.7620          10.8597       8.9854       1.8743   322.2
2.7630          10.8773       8.9855       1.8919   325.2
2.7640          10.8982       8.9854       1.9128   328.8
2.7650          10.9021       8.9854       1.9167   329.5
2.7660          10.8976       8.9856       1.9119   328.7
2.7670          10.9278       8.9869       1.9409   333.7
2.7680          10.9198       8.9885       1.9313   332.0
2.7690          10.9399       8.9907       1.9492   335.1
2.7700          10.9122       8.9932       1.9190   329.9
2.7710          10.9276       8.9960       1.9316   332.1
2.7720          10.9246       8.9992       1.9253   331.0
2.7730          10.8987       9.0026       1.8961   326.0
2.7740          10.8947       9.0065       1.8882   324.6
2.7750          10.9076       9.0107       1.8968   326.1
2.7760          10.8936       9.0158       1.8779   322.8
2.7770          10.8846       9.0217       1.8630   320.3
2.7780          10.8705       9.0283       1.8422   316.7
2.7790          10.8562       9.0351       1.8211   313.1
2.7800          10.8684       9.0419       1.8265   314.0
2.7810          10.8687       9.0492       1.8196   312.8
2.7820          10.8365       9.0568       1.7797   306.0
2.7830          10.8255       9.0646       1.7609   302.7
2.7840          10.8060       9.0728       1.7332   298.0
2.7850          10.8154       9.0814       1.7340   298.1
2.7860          10.7871       9.0906       1.6965   291.7
2.7870          10.8037       9.0999       1.7038   292.9
2.7880          10.7890       9.1093       1.6797   288.8
2.7890          10.7974       9.1184       1.6790   288.6
2.7900          10.8009       9.1273       1.6736   287.7
2.7910          10.8377       9.1358       1.7019   292.6
2.7920          10.8358       9.1437       1.6921   290.9
2.7930          10.8189       9.1512       1.6677   286.7
2.7940          10.8167       9.1580       1.6587   285.2
2.7950          10.8276       9.1640       1.6635   286.0
2.7960          10.8233       9.1692       1.6540   284.4
2.7970          10.8299       9.1735       1.6565   284.8
2.7980          10.8228       9.1769       1.6459   283.0
2.7990          10.8295       9.1797       1.6497   283.6
2.8000          10.8362       9.1815       1.6547   284.5
2.8010          10.8277       9.1817       1.6461   283.0
2.8020          10.8526       9.1809       1.6717   287.4
2.8030          10.8533       9.1788       1.6746   287.9
2.8040          10.8411       9.1752       1.6659   286.4
2.8050          10.8151       9.1699       1.6452   282.8
2.8060          10.8162       9.1630       1.6532   284.2
2.8070          10.8206       9.1544       1.6662   286.5
2.8080          10.8028       9.1441       1.6587   285.2
2.8090          10.8082       9.1324       1.6757   288.1
2.8100          10.7974       9.1193       1.6781   288.5
2.8110          10.7822       9.1052       1.6770   288.3
2.8120          10.7858       9.0898       1.6960   291.6
2.8130          10.7716       9.0737       1.6978   291.9
2.8140          10.7772       9.0571       1.7202   295.7
2.8150          10.7992       9.0399       1.7593   302.5
2.8160          10.8011       9.0224       1.7787   305.8
2.8170          10.7980       9.0052       1.7928   308.2
2.8180          10.7787       8.9887       1.7900   307.7
2.8190          10.7852       8.9727       1.8126   311.6
2.8200          10.7593       8.9572       1.8021   309.8
2.8210          10.7638       8.9425       1.8213   313.1
2.8220          10.7847       8.9289       1.8557   319.0
2.8230          10.7610       8.9167       1.8444   317.1
2.8240          10.7776       8.9056       1.8720   321.8
2.8250          10.7938       8.8957       1.8981   326.3
2.8260          10.8001       8.8871       1.9130   328.9
2.8270          10.7853       8.8797       1.9056   327.6
2.8280          10.7779       8.8739       1.9040   327.3
2.8290          10.7730       8.8696       1.9033   327.2
2.8300          10.7868       8.8671       1.9197   330.0
2.8310          10.7816       8.8664       1.9152   329.3
2.8320          10.7662       8.8668       1.8994   326.5
2.8330          10.7600       8.8680       1.8920   325.3
2.8340          10.7846       8.8699       1.9147   329.2
2.8350          10.8101       8.8718       1.9383   333.2
2.8360          10.8133       8.8739       1.9394   333.4
2.8370          10.8120       8.8759       1.9361   332.8
2.8380          10.8286       8.8777       1.9509   335.4
2.8390          10.8342       8.8793       1.9549   336.1
2.8400          10.8443       8.8805       1.9638   337.6
2.8410          10.8352       8.8817       1.9536   335.9
2.8420          10.8581       8.8828       1.9754   339.6
2.8430          10.8360       8.8838       1.9522   335.6
2.8440          10.8187       8.8850       1.9337   332.4
2.8450          10.7928       8.8864       1.9065   327.8
2.8460          10.7780       8.8875       1.8905   325.0
2.8470          10.7881       8.8880       1.9002   326.7
2.8480          10.7808       8.8884       1.8923   325.3
2.8490          10.7690       8.8883       1.8807   323.3
2.8500          10.7687       8.8881       1.8807   323.3
2.8510          10.7811       8.8873       1.8938   325.6
2.8520          10.7639       8.8858       1.8780   322.9
2.8530          10.7626       8.8844       1.8783   322.9
2.8540          10.7452       8.8830       1.8622   320.1
2.8550          10.7632       8.8819       1.8813   323.4
2.8560          10.7628       8.8809       1.8819   323.5
2.8570          10.7541       8.8800       1.8741   322.2
2.8580          10.7497       8.8791       1.8706   321.6
2.8590          10.7465       8.8780       1.8685   321.2
2.8600          10.7386       8.8771       1.8616   320.0
2.8610          10.7505       8.8756       1.8750   322.3
2.8620          10.7541       8.8738       1.8803   323.3
2.8630          10.7267       8.8712       1.8555   319.0
2.8640          10.7442       8.8674       1.8768   322.7
2.8650          10.7467       8.8630       1.8837   323.8
2.8660          10.7393       8.8580       1.8813   323.4
2.8670          10.7551       8.8517       1.9035   327.2
2.8680          10.7479       8.8441       1.9039   327.3
2.8690          10.7692       8.8356       1.9335   332.4
2.8700          10.7725       8.8265       1.9460   334.6
2.8710          10.7757       8.8171       1.9586   336.7
2.8720          10.7916       8.8077       1.9838   341.1
2.8730          10.7793       8.7983       1.9810   340.6
2.8740          10.7894       8.7888       2.0006   343.9
2.8750          10.7931       8.7794       2.0137   346.2
2.8760          10.7575       8.7707       1.9869   341.6
2.8770          10.7405       8.7625       1.9779   340.0
2.8780          10.7147       8.7548       1.9599   336.9
2.8790          10.7436       8.7478       1.9959   343.1
2.8800          10.7280       8.7414       1.9866   341.5
2.8810          10.7332       8.7358       1.9974   343.4
2.8820          10.7182       8.7309       1.9873   341.7
2.8830          10.7288       8.7265       2.0023   344.2
2.8840          10.7135       8.7223       1.9912   342.3
2.8850          10.7310       8.7178       2.0132   346.1
2.8860          10.7187       8.7136       2.0052   344.7
2.8870          10.7129       8.7102       2.0027   344.3
2.8880          10.7108       8.7075       2.0033   344.4
2.8890          10.7053       8.7053       2.0000   343.8
2.8900          10.7297       8.7036       2.0262   348.3
2.8910          10.7248       8.7030       2.0218   347.6
2.8920          10.7178       8.7031       2.0147   346.4
2.8930          10.7042       8.7038       2.0004   343.9
2.8940          10.7275       8.7052       2.0223   347.7
2.8950          10.7297       8.7074       2.0223   347.7
2.8960          10.7150       8.7106       2.0044   344.6
2.8970          10.7256       8.7144       2.0112   345.8
2.8980          10.7141       8.7189       1.9953   343.0
2.8990          10.7208       8.7240       1.9967   343.3
2.9000          10.7229       8.7300       1.9929   342.6
2.9010          10.7378       8.7363       2.0015   344.1
2.9020          10.7217       8.7433       1.9784   340.1
2.9030          10.7370       8.7511       1.9859   341.4
2.9040          10.7523       8.7590       1.9933   342.7
2.9050          10.7591       8.7674       1.9917   342.4
2.9060          10.7535       8.7758       1.9777   340.0
2.9070          10.7421       8.7838       1.9583   336.7
2.9080          10.7271       8.7915       1.9357   332.8
2.9090          10.7443       8.7985       1.9458   334.5
2.9100          10.7455       8.8049       1.9406   333.6
2.9110          10.7358       8.8101       1.9257   331.1
2.9120          10.7363       8.8143       1.9219   330.4
2.9130          10.7447       8.8182       1.9265   331.2
2.9140          10.7435       8.8213       1.9222   330.5
2.9150          10.7463       8.8234       1.9229   330.6
2.9160          10.7412       8.8240       1.9172   329.6
2.9170          10.7492       8.8232       1.9261   331.1
2.9180          10.7287       8.8211       1.9075   327.9
2.9190          10.7045       8.8173       1.8872   324.4
2.9200          10.6809       8.8115       1.8694   321.4
2.9210          10.6623       8.8047       1.8577   319.4
2.9220          10.6456       8.7966       1.8490   317.9
2.9230          10.6562       8.7875       1.8687   321.3
2.9240          10.6820       8.7771       1.9049   327.5
2.9250          10.6537       8.7660       1.8876   324.5
2.9260          10.6436       8.7547       1.8888   324.7
2.9270          10.6208       8.7430       1.8778   322.8
2.9280          10.6017       8.7309       1.8708   321.6
2.9290          10.6125       8.7185       1.8940   325.6
2.9300          10.6288       8.7054       1.9234   330.7
2.9310          10.6141       8.6926       1.9215   330.3
2.9320          10.6134       8.6796       1.9339   332.5
2.9330          10.6133       8.6664       1.9469   334.7
2.9340          10.6109       8.6538       1.9572   336.5
2.9350          10.6088       8.6417       1.9671   338.2
2.9360          10.6172       8.6305       1.9867   341.6
2.9370          10.6343       8.6206       2.0137   346.2
2.9380          10.6517       8.6120       2.0398   350.7
2.9390          10.6606       8.6044       2.0561   353.5
2.9400          10.6628       8.5980       2.0648   355.0
2.9410          10.6493       8.5929       2.0565   353.5
2.9420          10.6524       8.5892       2.0632   354.7
2.9430          10.6495       8.5868       2.0627   354.6
2.9440          10.6297       8.5858       2.0439   351.4
2.9450          10.6754       8.5856       2.0898   359.3
2.9460          10.6751       8.5861       2.0890   359.1
2.9470          10.6900       8.5877       2.1023   361.4
2.9480          10.6990       8.5900       2.1090   362.6
2.9490          10.7187       8.5932       2.1255   365.4
2.9500          10.7309       8.5971       2.1338   366.8
2.9510          10.7330       8.6017       2.1313   366.4
2.9520          10.7467       8.6070       2.1396   367.8
2.9530          10.7456       8.6129       2.1327   366.6
2.9540          10.7315       8.6194       2.1121   363.1
2.9550          10.7251       8.6262       2.0988   360.8
2.9560          10.7305       8.6331       2.0974   360.6
2.9570          10.7294       8.6401       2.0892   359.2
2.9580          10.7400       8.6477       2.0923   359.7
2.9590          10.7587       8.6557       2.1030   361.5
2.9600          10.7412       8.6642       2.0769   357.1
2.9610          10.7304       8.6733       2.0571   353.7
2.9620          10.7155       8.6829       2.0326   349.4
2.9630          10.7445       8.6932       2.0513   352.7
2.9640          10.7634       8.7037       2.0597   354.1
2.9650          10.7454       8.7148       2.0305   349.1
2.9660          10.7669       8.7271       2.0398   350.7
2.9670          10.7936       8.7402       2.0534   353.0
2.9680          10.7848       8.7538       2.0310   349.2
2.9690          10.7729       8.7678       2.0051   344.7
2.9700          10.7517       8.7816       1.9701   338.7
2.9710          10.7497       8.7952       1.9545   336.0
2.9720          10.7480       8.8087       1.9394   333.4
2.9730          10.7567       8.8215       1.9352   332.7
2.9740          10.7466       8.8344       1.9123   328.8
2.9750          10.7315       8.8465       1.8850   324.1
2.9760          10.7333       8.8577       1.8756   322.4
2.9770          10.7355       8.8679       1.8677   321.1
2.9780          10.7331       8.8768       1.8563   319.1
2.9790          10.7158       8.8843       1.8315   314.9
2.9800          10.7122       8.8900       1.8222   313.3
2.9810          10.7123       8.8939       1.8184   312.6
2.9820          10.7086       8.8958       1.8128   311.7
2.9830          10.6658       8.8958       1.7700   304.3
2.9840          10.6680       8.8940       1.7739   305.0
2.9850          10.6604       8.8900       1.7704   304.4
2.9860          10.6685       8.8843       1.7843   306.7
2.9870          10.6781       8.8767       1.8014   309.7
2.9880          10.6914       8.8683       1.8231   313.4
2.9890          10.7075       8.8590       1.8485   317.8
2.9900          10.7219       8.8487       1.8732   322.0
2.9910          10.6904       8.8378       1.8526   318.5
2.9920          10.6851       8.8262       1.8589   319.6
2.9930          10.6916       8.8140       1.8777   322.8
2.9940          10.6725       8.8018       1.8707   321.6
2.9950          10.6789       8.7891       1.8898   324.9
2.9960          10.6702       8.7767       1.8935   325.5
2.9970          10.6579       8.7640       1.8939   325.6
2.9980          10.6530       8.7513       1.9017   326.9
2.9990          10.6584       8.7384       1.9201   330.1
3.0000          10.6653       8.7254       1.9399   333.5
3.0010          10.6717       8.7127       1.9590   336.8
3.0020          10.6640       8.7006       1.9634   337.5
3.0030          10.6679       8.6891       1.9788   340.2
3.0040          10.6657       8.6784       1.9873   341.7
3.0050          10.6943       8.6683       2.0259   348.3
3.0060          10.6977       8.6591       2.0386   350.5
3.0070          10.7089       8.6508       2.0581   353.8
3.0080          10.6897       8.6431       2.0467   351.9
3.0090          10.7068       8.6361       2.0707   356.0
3.0100          10.7111       8.6302       2.0808   357.7
3.0110          10.7187       8.6255       2.0932   359.9
3.0120          10.7459       8.6223       2.1236   365.1
3.0130          10.7385       8.6205       2.1180   364.1
3.0140          10.7371       8.6202       2.1169   363.9
3.0150          10.7318       8.6211       2.1108   362.9
3.0160          10.7242       8.6235       2.1007   361.2
3.0170          10.7226       8.6279       2.0948   360.1
3.0180          10.7085       8.6340       2.0745   356.6
3.0190          10.6878       8.6416       2.0462   351.8
3.0200          10.6817       8.6509       2.0308   349.1
3.0210          10.7011       8.6616       2.0395   350.6
3.0220          10.6855       8.6738       2.0117   345.8
3.0230          10.6841       8.6873       1.9968   343.3
3.0240          10.6836       8.7019       1.9818   340.7
3.0250          10.7136       8.7176       1.9960   343.2
3.0260          10.7108       8.7340       1.9768   339.8
3.0270          10.7188       8.7508       1.9680   338.3
3.0280          10.7318       8.7678       1.9640   337.6
3.0290          10.7357       8.7850       1.9507   335.4
3.0300          10.7611       8.8021       1.9590   336.8
3.0310          10.7655       8.8185       1.9470   334.7
3.0320          10.7743       8.8336       1.9407   333.6
3.0330          10.7687       8.8471       1.9217   330.4
3.0340          10.7657       8.8588       1.9069   327.8
3.0350          10.7521       8.8688       1.8834   323.8
3.0360          10.7586       8.8772       1.8814   323.5
3.0370          10.7693       8.8833       1.8860   324.2
3.0380          10.7448       8.8872       1.8575   319.3
3.0390          10.7491       8.8894       1.8596   319.7
3.0400          10.7498       8.8904       1.8594   319.7
3.0410          10.7593       8.8906       1.8687   321.3
3.0420          10.7510       8.8901       1.8610   319.9
3.0430          10.7191       8.8885       1.8306   314.7
3.0440          10.6968       8.8864       1.8104   311.2
3.0450          10.7058       8.8834       1.8224   313.3
3.0460          10.7148       8.8802       1.8346   315.4
3.0470          10.7115       8.8772       1.8342   315.3
3.0480          10.7117       8.8747       1.8370   315.8
3.0490          10.6873       8.8726       1.8147   312.0
3.0500          10.6809       8.8716       1.8093   311.1
3.0510          10.6693       8.8714       1.7979   309.1
3.0520          10.6403       8.8719       1.7684   304.0
3.0530          10.6643       8.8736       1.7907   307.9
3.0540          10.6848       8.8765       1.8083   310.9
3.0550          10.6690       8.8804       1.7886   307.5
3.0560          10.6709       8.8844       1.7865   307.1
3.0570          10.6468       8.8884       1.7583   302.3
3.0580          10.6479       8.8929       1.7550   301.7
3.0590          10.6261       8.8977       1.7284   297.1
3.0600          10.6206       8.9024       1.7183   295.4
3.0610          10.6163       8.9072       1.7091   293.8
3.0620          10.6248       8.9119       1.7128   294.5
3.0630          10.6147       8.9164       1.6983   292.0
3.0640          10.6013       8.9208       1.6805   288.9
3.0650          10.5933       8.9249       1.6684   286.8
3.0660          10.5748       8.9292       1.6456   282.9
3.0670          10.5726       8.9330       1.6396   281.9
3.0680          10.5732       8.9362       1.6370   281.4
3.0690          10.5694       8.9388       1.6306   280.3
3.0700          10.5745       8.9409       1.6336   280.8
3.0710          10.5854       8.9429       1.6425   282.4
3.0720          10.5902       8.9444       1.6458   282.9
3.0730          10.5794       8.9455       1.6339   280.9
3.0740          10.5638       8.9464       1.6174   278.1
3.0750          10.5463       8.9474       1.5990   274.9
3.0760          10.5567       8.9480       1.6087   276.6
3.0770          10.5516       8.9479       1.6037   275.7
3.0780          10.5601       8.9480       1.6121   277.1
3.0790          10.5558       8.9481       1.6076   276.4
3.0800          10.5562       8.9483       1.6080   276.4
3.0810          10.5682       8.9486       1.6196   278.4
3.0820          10.5532       8.9492       1.6040   275.7
3.0830          10.5577       8.9504       1.6073   276.3
3.0840          10.5569       8.9517       1.6052   276.0
3.0850          10.5640       8.9535       1.6105   276.9
3.0860          10.5565       8.9554       1.6010   275.2
3.0870          10.5570       8.9579       1.5991   274.9
3.0880          10.5898       8.9604       1.6294   280.1
3.0890          10.5716       8.9630       1.6086   276.6
3.0900          10.5842       8.9657       1.6185   278.2
3.0910          10.5906       8.9688       1.6218   278.8
3.0920          10.6002       8.9717       1.6285   280.0
3.0930          10.6169       8.9740       1.6429   282.4
3.0940          10.6138       8.9764       1.6374   281.5
3.0950          10.6295       8.9787       1.6508   283.8
3.0960          10.6365       8.9806       1.6559   284.7
3.0970          10.6393       8.9822       1.6572   284.9
3.0980          10.6638       8.9835       1.6803   288.9
3.0990          10.6783       8.9847       1.6935   291.2
3.1000          10.6695       8.9860       1.6835   289.4
3.1010          10.6784       8.9876       1.6908   290.7
3.1020          10.6857       8.9892       1.6965   291.7
3.1030          10.6994       8.9906       1.7088   293.8
3.1040          10.6830       8.9920       1.6911   290.7
3.1050          10.6621       8.9938       1.6684   286.8
3.1060          10.6875       8.9958       1.6917   290.8
3.1070          10.6881       8.9970       1.6911   290.7
3.1080          10.6685       8.9976       1.6709   287.3
3.1090          10.6677       8.9980       1.6697   287.1
3.1100          10.6605       8.9982       1.6622   285.8
3.1110          10.6685       8.9980       1.6705   287.2
3.1120          10.6819       8.9970       1.6849   289.7
3.1130          10.6909       8.9949       1.6959   291.6
3.1140          10.7228       8.9923       1.7305   297.5
3.1150          10.7198       8.9891       1.7307   297.5
3.1160          10.7224       8.9851       1.7373   298.7
3.1170          10.7235       8.9810       1.7425   299.6
3.1180          10.7266       8.9769       1.7497   300.8
3.1190          10.7116       8.9719       1.7397   299.1
3.1200          10.7111       8.9663       1.7448   300.0
3.1210          10.7072       8.9597       1.7475   300.4
3.1220          10.6849       8.9527       1.7322   297.8
3.1230          10.6910       8.9453       1.7457   300.1
3.1240          10.6864       8.9374       1.7490   300.7
3.1250          10.6977       8.9290       1.7687   304.1
3.1260          10.7004       8.9210       1.7794   305.9
3.1270          10.7082       8.9135       1.7946   308.5
3.1280          10.6845       8.9064       1.7781   305.7
3.1290          10.6941       8.8996       1.7945   308.5
3.1300          10.6906       8.8935       1.7971   309.0
3.1310          10.7039       8.8882       1.8157   312.2
3.1320          10.7073       8.8841       1.8232   313.4
3.1330          10.7158       8.8812       1.8345   315.4
3.1340          10.7222       8.8796       1.8427   316.8
3.1350          10.7329       8.8790       1.8538   318.7
3.1360          10.7287       8.8795       1.8492   317.9
3.1370          10.7196       8.8815       1.8381   316.0
3.1380          10.7110       8.8847       1.8263   314.0
3.1390          10.7104       8.8892       1.8211   313.1
3.1400          10.7234       8.8949       1.8285   314.4
3.1410          10.7203       8.9017       1.8186   312.6
3.1420          10.7177       8.9091       1.8087   310.9
3.1430          10.7245       8.9170       1.8075   310.7
3.1440          10.7235       8.9256       1.7979   309.1
3.1450          10.7110       8.9347       1.7762   305.4
3.1460          10.7075       8.9442       1.7633   303.1
3.1470          10.7046       8.9540       1.7507   301.0
3.1480          10.7138       8.9638       1.7500   300.9
3.1490          10.7421       8.9738       1.7683   304.0
3.1500          10.7486       8.9845       1.7642   303.3
3.1510          10.7446       8.9955       1.7491   300.7
3.1520          10.7463       9.0072       1.7391   299.0
3.1530          10.7280       9.0192       1.7089   293.8
3.1540          10.7378       9.0310       1.7068   293.4
3.1550          10.7405       9.0427       1.6978   291.9
3.1560          10.7245       9.0537       1.6708   287.3
3.1570          10.7354       9.0638       1.6715   287.4
3.1580          10.7236       9.0731       1.6505   283.8
3.1590          10.7279       9.0819       1.6460   283.0
3.1600          10.7354       9.0899       1.6455   282.9
3.1610          10.7060       9.0970       1.6090   276.6
3.1620          10.7015       9.1027       1.5987   274.9
3.1630          10.7101       9.1072       1.6030   275.6
3.1640          10.6988       9.1100       1.5888   273.1
3.1650          10.7086       9.1114       1.5972   274.6
3.1660          10.7062       9.1111       1.5951   274.2
3.1670          10.7066       9.1092       1.5974   274.6
3.1680          10.7322       9.1055       1.6266   279.6
3.1690          10.7026       9.1004       1.6022   275.5
3.1700          10.7006       9.0933       1.6073   276.3
3.1710          10.7227       9.0855       1.6372   281.5
3.1720          10.6853       9.0763       1.6090   276.6
3.1730          10.6843       9.0657       1.6186   278.3
3.1740          10.6527       9.0540       1.5987   274.8
3.1750          10.6516       9.0413       1.6103   276.8
3.1760          10.6442       9.0279       1.6164   277.9
3.1770          10.6529       9.0144       1.6385   281.7
3.1780          10.6633       9.0011       1.6622   285.8
3.1790          10.6609       8.9874       1.6735   287.7
3.1800          10.6560       8.9743       1.6817   289.1
3.1810          10.6669       8.9619       1.7050   293.1
3.1820          10.6515       8.9499       1.7016   292.5
3.1830          10.6500       8.9384       1.7116   294.3
3.1840          10.6491       8.9274       1.7217   296.0
3.1850          10.6515       8.9171       1.7344   298.2
3.1860          10.6487       8.9072       1.7414   299.4
3.1870          10.6610       8.8982       1.7628   303.1
3.1880          10.6778       8.8900       1.7879   307.4
3.1890          10.6780       8.8824       1.7956   308.7
3.1900          10.6750       8.8756       1.7993   309.3
3.1910          10.6802       8.8697       1.8105   311.3
3.1920          10.6927       8.8643       1.8284   314.3
3.1930          10.6956       8.8593       1.8363   315.7
3.1940          10.6927       8.8554       1.8372   315.9
3.1950          10.6782       8.8521       1.8261   313.9
3.1960          10.6823       8.8496       1.8327   315.1
3.1970          10.6713       8.8475       1.8237   313.5
3.1980          10.6859       8.8460       1.8400   316.3
3.1990          10.6796       8.8446       1.8350   315.5
3.2000          10.6743       8.8437       1.8307   314.7
3.2010          10.6632       8.8427       1.8204   313.0
3.2020          10.6710       8.8417       1.8293   314.5
3.2030          10.6704       8.8406       1.8297   314.6
3.2040          10.6634       8.8393       1.8241   313.6
3.2050          10.6331       8.8387       1.7944   308.5
3.2060          10.6498       8.8389       1.8109   311.3
3.2070          10.6441       8.8392       1.8049   310.3
3.2080          10.6310       8.8398       1.7912   307.9
3.2090          10.6342       8.8407       1.7935   308.3
3.2100          10.6177       8.8421       1.7756   305.3
3.2110          10.6373       8.8436       1.7937   308.4
3.2120          10.6502       8.8454       1.8048   310.3
3.2130          10.6375       8.8474       1.7901   307.8
3.2140          10.6436       8.8498       1.7938   308.4
3.2150          10.6461       8.8524       1.7937   308.4
3.2160          10.6331       8.8553       1.7778   305.6
3.2170          10.6544       8.8584       1.7960   308.8
3.2180          10.6394       8.8615       1.7779   305.7
3.2190          10.6338       8.8647       1.7691   304.1
3.2200          10.6305       8.8677       1.7628   303.1
3.2210          10.6113       8.8702       1.7411   299.3
3.2220          10.6173       8.8727       1.7446   299.9
3.2230          10.6212       8.8754       1.7458   300.1
3.2240          10.6177       8.8780       1.7397   299.1
3.2250          10.6266       8.8805       1.7461   300.2
3.2260          10.6390       8.8828       1.7563   301.9
3.2270          10.6318       8.8853       1.7465   300.3
3.2280          10.6531       8.8877       1.7654   303.5
3.2290          10.6504       8.8898       1.7606   302.7
3.2300          10.6592       8.8912       1.7679   303.9
3.2310          10.6577       8.8924       1.7653   303.5
3.2320          10.6428       8.8932       1.7496   300.8
3.2330          10.6277       8.8943       1.7334   298.0
3.2340          10.6230       8.8950       1.7280   297.1
3.2350          10.6452       8.8960       1.7492   300.7
3.2360          10.6357       8.8969       1.7388   298.9
3.2370          10.6461       8.8974       1.7488   300.6
3.2380          10.6706       8.8977       1.7729   304.8
3.2390          10.6537       8.8985       1.7552   301.8
3.2400          10.6454       8.8988       1.7466   300.3
3.2410          10.6541       8.8983       1.7559   301.9
3.2420          10.6499       8.8970       1.7529   301.4
3.2430          10.6453       8.8954       1.7499   300.8
3.2440          10.6246       8.8926       1.7320   297.8
3.2450          10.6119       8.8887       1.7231   296.2
3.2460          10.6081       8.8829       1.7253   296.6
3.2470          10.6054       8.8753       1.7301   297.4
3.2480          10.6178       8.8656       1.7522   301.2
3.2490          10.6279       8.8533       1.7746   305.1
3.2500          10.6393       8.8384       1.8009   309.6
3.2510          10.6268       8.8214       1.8054   310.4
3.2520          10.6139       8.8019       1.8120   311.5
3.2530          10.6237       8.7802       1.8434   316.9
3.2540          10.6324       8.7567       1.8757   322.5
3.2550          10.6364       8.7316       1.9048   327.5
3.2560          10.6238       8.7044       1.9194   330.0
3.2570          10.6174       8.6762       1.9412   333.7
3.2580          10.6231       8.6475       1.9755   339.6
3.2590          10.5972       8.6184       1.9788   340.2
3.2600          10.5987       8.5891       2.0097   345.5
3.2610          10.6045       8.5598       2.0447   351.5
3.2620          10.6094       8.5306       2.0788   357.4
3.2630          10.5937       8.5026       2.0911   359.5
3.2640          10.5814       8.4764       2.1050   361.9
3.2650          10.5708       8.4517       2.1191   364.3
3.2660          10.5963       8.4286       2.1677   372.7
3.2670          10.5997       8.4075       2.1922   376.9
3.2680          10.6134       8.3887       2.2248   382.5
3.2690          10.6282       8.3725       2.2557   387.8
3.2700          10.6504       8.3590       2.2914   393.9
3.2710          10.6552       8.3486       2.3066   396.5
3.2720          10.6492       8.3413       2.3079   396.8
3.2730          10.6638       8.3370       2.3268   400.0
3.2740          10.6445       8.3359       2.3086   396.9
3.2750          10.6765       8.3379       2.3386   402.1
3.2760          10.6637       8.3430       2.3207   399.0
3.2770          10.6683       8.3512       2.3171   398.4
3.2780          10.6765       8.3622       2.3143   397.9
3.2790          10.6888       8.3759       2.3129   397.6
3.2800          10.6840       8.3920       2.2920   394.0
3.2810          10.6964       8.4097       2.2867   393.1
3.2820          10.6829       8.4292       2.2537   387.5
3.2830          10.6724       8.4501       2.2222   382.0
3.2840          10.6594       8.4715       2.1879   376.1
3.2850          10.6622       8.4938       2.1684   372.8
3.2860          10.6652       8.5165       2.1487   369.4
3.2870          10.6591       8.5393       2.1197   364.4
3.2880          10.6637       8.5616       2.1021   361.4
3.2890          10.6390       8.5830       2.0560   353.5
3.2900          10.6221       8.6027       2.0193   347.2
3.2910          10.6491       8.6207       2.0283   348.7
3.2920          10.6837       8.6369       2.0468   351.9
3.2930          10.6554       8.6509       2.0045   344.6
3.2940          10.6633       8.6621       2.0012   344.0
3.2950          10.6481       8.6708       1.9774   339.9
3.2960          10.6714       8.6769       1.9945   342.9
3.2970          10.6643       8.6797       1.9846   341.2
3.2980          10.6869       8.6798       2.0071   345.1
3.2990          10.6803       8.6773       2.0031   344.4
3.3000          10.6750       8.6723       2.0027   344.3
3.3010          10.6829       8.6648       2.0180   346.9
3.3020          10.6789       8.6559       2.0230   347.8
3.3030          10.6801       8.6462       2.0339   349.7
3.3040          10.6543       8.6364       2.0179   346.9
3.3050          10.6433       8.6266       2.0167   346.7
