Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2040           1.7013       1.3878       0.3135   363.8
2.2050           1.6932       1.3860       0.3072   356.5
2.2060           1.7015       1.3841       0.3174   368.3
2.2070           1.7108       1.3820       0.3287   381.5
2.2080           1.7112       1.3798       0.3314   384.6
2.2090           1.7092       1.3774       0.3318   385.1
2.2100           1.7140       1.3747       0.3393   393.7
2.2110           1.7112       1.3719       0.3393   393.7
2.2120           1.7063       1.3690       0.3373   391.4
2.2130           1.7016       1.3661       0.3356   389.4
2.2140           1.7133       1.3629       0.3504   406.6
2.2150           1.7100       1.3596       0.3504   406.6
2.2160           1.7071       1.3564       0.3507   407.0
2.2170           1.7125       1.3531       0.3594   417.1
2.2180           1.7142       1.3499       0.3644   422.9
2.2190           1.7107       1.3466       0.3641   422.5
2.2200           1.7074       1.3435       0.3639   422.3
2.2210           1.7072       1.3404       0.3668   425.7
2.2220           1.7150       1.3374       0.3776   438.2
2.2230           1.7144       1.3346       0.3799   440.8
2.2240           1.7086       1.3319       0.3766   437.0
2.2250           1.7099       1.3296       0.3803   441.3
2.2260           1.7084       1.3274       0.3810   442.1
2.2270           1.7210       1.3255       0.3955   459.0
2.2280           1.7193       1.3240       0.3953   458.7
2.2290           1.7296       1.3228       0.4068   472.0
2.2300           1.7223       1.3219       0.4004   464.7
2.2310           1.7126       1.3214       0.3912   454.0
2.2320           1.7071       1.3212       0.3860   447.9
2.2330           1.7011       1.3213       0.3799   440.8
2.2340           1.6950       1.3217       0.3733   433.2
2.2350           1.6898       1.3224       0.3674   426.3
2.2360           1.6896       1.3235       0.3661   424.8
2.2370           1.6922       1.3249       0.3673   426.3
2.2380           1.6980       1.3266       0.3713   430.9
2.2390           1.6945       1.3287       0.3657   424.4
2.2400           1.6892       1.3311       0.3581   415.6
2.2410           1.6827       1.3337       0.3490   405.0
2.2420           1.6755       1.3366       0.3389   393.3
2.2430           1.6780       1.3396       0.3384   392.7
2.2440           1.6744       1.3426       0.3318   385.1
2.2450           1.6665       1.3456       0.3209   372.4
2.2460           1.6630       1.3486       0.3144   364.9
2.2470           1.6705       1.3516       0.3189   370.1
2.2480           1.6692       1.3545       0.3147   365.2
2.2490           1.6637       1.3572       0.3065   355.7
2.2500           1.6692       1.3599       0.3093   358.9
2.2510           1.6608       1.3626       0.2982   346.1
2.2520           1.6654       1.3651       0.3003   348.5
2.2530           1.6623       1.3674       0.2949   342.2
2.2540           1.6567       1.3693       0.2874   333.5
2.2550           1.6473       1.3709       0.2764   320.7
2.2560           1.6507       1.3722       0.2785   323.2
2.2570           1.6616       1.3731       0.2886   334.9
2.2580           1.6567       1.3736       0.2831   328.5
2.2590           1.6640       1.3736       0.2904   337.0
2.2600           1.6613       1.3733       0.2880   334.2
2.2610           1.6600       1.3727       0.2872   333.3
2.2620           1.6602       1.3720       0.2882   334.5
2.2630           1.6663       1.3708       0.2955   342.9
2.2640           1.6667       1.3695       0.2972   344.9
2.2650           1.6577       1.3679       0.2899   336.4
2.2660           1.6598       1.3660       0.2938   340.9
2.2670           1.6570       1.3639       0.2931   340.1
2.2680           1.6592       1.3617       0.2975   345.2
2.2690           1.6679       1.3595       0.3084   357.9
2.2700           1.6686       1.3575       0.3111   361.1
2.2710           1.6758       1.3554       0.3203   371.8
2.2720           1.6751       1.3534       0.3217   373.3
2.2730           1.6667       1.3514       0.3153   365.9
2.2740           1.6636       1.3495       0.3141   364.5
2.2750           1.6704       1.3478       0.3226   374.4
2.2760           1.6747       1.3463       0.3283   381.0
2.2770           1.6837       1.3450       0.3387   393.0
2.2780           1.6783       1.3438       0.3345   388.2
2.2790           1.6770       1.3428       0.3342   387.8
2.2800           1.6752       1.3419       0.3333   386.7
2.2810           1.6720       1.3413       0.3307   383.8
2.2820           1.6702       1.3408       0.3294   382.3
2.2830           1.6683       1.3404       0.3279   380.5
2.2840           1.6584       1.3401       0.3183   369.3
2.2850           1.6649       1.3401       0.3248   377.0
2.2860           1.6737       1.3401       0.3336   387.1
2.2870           1.6638       1.3404       0.3235   375.4
2.2880           1.6521       1.3407       0.3114   361.3
2.2890           1.6393       1.3413       0.2980   345.8
2.2900           1.6381       1.3420       0.2960   343.5
2.2910           1.6401       1.3430       0.2971   344.7
2.2920           1.6326       1.3440       0.2886   334.9
2.2930           1.6351       1.3452       0.2899   336.4
2.2940           1.6414       1.3466       0.2948   342.2
2.2950           1.6451       1.3480       0.2971   344.8
2.2960           1.6431       1.3494       0.2937   340.8
2.2970           1.6451       1.3508       0.2942   341.4
2.2980           1.6521       1.3523       0.2998   347.9
2.2990           1.6470       1.3539       0.2932   340.2
2.3000           1.6550       1.3554       0.2996   347.7
2.3010           1.6518       1.3568       0.2949   342.2
2.3020           1.6438       1.3582       0.2856   331.4
2.3030           1.6438       1.3596       0.2843   329.9
2.3040           1.6462       1.3609       0.2852   331.0
2.3050           1.6371       1.3623       0.2748   318.9
2.3060           1.6319       1.3636       0.2683   311.3
2.3070           1.6360       1.3650       0.2710   314.5
2.3080           1.6307       1.3664       0.2644   306.8
2.3090           1.6299       1.3677       0.2622   304.2
2.3100           1.6340       1.3690       0.2650   307.5
2.3110           1.6467       1.3703       0.2764   320.7
2.3120           1.6500       1.3715       0.2785   323.2
2.3130           1.6441       1.3726       0.2715   315.1
2.3140           1.6326       1.3736       0.2589   300.5
2.3150           1.6294       1.3747       0.2547   295.6
2.3160           1.6257       1.3756       0.2501   290.2
2.3170           1.6216       1.3764       0.2451   284.5
2.3180           1.6240       1.3771       0.2469   286.5
2.3190           1.6237       1.3776       0.2461   285.5
2.3200           1.6200       1.3781       0.2419   280.7
2.3210           1.6259       1.3785       0.2473   287.0
2.3220           1.6206       1.3789       0.2418   280.5
2.3230           1.6230       1.3793       0.2437   282.8
2.3240           1.6270       1.3796       0.2473   287.0
2.3250           1.6233       1.3799       0.2434   282.5
2.3260           1.6199       1.3801       0.2399   278.4
2.3270           1.6171       1.3802       0.2370   275.0
2.3280           1.6178       1.3803       0.2376   275.7
2.3290           1.6227       1.3803       0.2424   281.3
2.3300           1.6206       1.3803       0.2402   278.8
2.3310           1.6202       1.3803       0.2400   278.5
2.3320           1.6225       1.3801       0.2424   281.3
2.3330           1.6196       1.3799       0.2397   278.1
2.3340           1.6227       1.3797       0.2430   281.9
2.3350           1.6224       1.3795       0.2429   281.9
2.3360           1.6123       1.3793       0.2331   270.5
2.3370           1.6080       1.3790       0.2290   265.8
2.3380           1.6099       1.3786       0.2312   268.3
2.3390           1.6046       1.3783       0.2263   262.6
2.3400           1.6085       1.3780       0.2304   267.4
2.3410           1.6161       1.3778       0.2383   276.6
2.3420           1.6144       1.3775       0.2369   274.9
2.3430           1.6231       1.3773       0.2458   285.3
2.3440           1.6210       1.3771       0.2439   283.0
2.3450           1.6106       1.3769       0.2336   271.1
2.3460           1.6186       1.3769       0.2418   280.5
2.3470           1.6264       1.3768       0.2496   289.7
2.3480           1.6322       1.3768       0.2554   296.4
2.3490           1.6338       1.3770       0.2568   298.0
2.3500           1.6287       1.3774       0.2513   291.7
2.3510           1.6332       1.3778       0.2554   296.3
2.3520           1.6351       1.3783       0.2568   298.0
2.3530           1.6248       1.3789       0.2459   285.3
2.3540           1.6288       1.3796       0.2492   289.1
2.3550           1.6302       1.3805       0.2497   289.8
2.3560           1.6277       1.3814       0.2463   285.8
2.3570           1.6283       1.3824       0.2460   285.4
2.3580           1.6291       1.3834       0.2456   285.0
2.3590           1.6246       1.3846       0.2400   278.5
2.3600           1.6327       1.3859       0.2468   286.3
2.3610           1.6418       1.3874       0.2544   295.2
2.3620           1.6480       1.3890       0.2590   300.6
2.3630           1.6536       1.3908       0.2628   305.0
2.3640           1.6486       1.3926       0.2559   297.0
2.3650           1.6430       1.3946       0.2484   288.3
2.3660           1.6381       1.3965       0.2416   280.3
2.3670           1.6373       1.3985       0.2388   277.1
2.3680           1.6380       1.4006       0.2374   275.5
2.3690           1.6336       1.4028       0.2308   267.9
2.3700           1.6285       1.4049       0.2236   259.4
2.3710           1.6239       1.4070       0.2170   251.8
2.3720           1.6153       1.4091       0.2061   239.2
2.3730           1.6146       1.4113       0.2032   235.9
2.3740           1.6147       1.4136       0.2012   233.5
2.3750           1.6213       1.4157       0.2056   238.6
2.3760           1.6222       1.4179       0.2043   237.1
2.3770           1.6188       1.4201       0.1988   230.6
2.3780           1.6110       1.4222       0.1888   219.1
2.3790           1.6168       1.4241       0.1927   223.6
2.3800           1.6222       1.4259       0.1963   227.8
2.3810           1.6146       1.4275       0.1871   217.1
2.3820           1.6115       1.4290       0.1825   211.7
2.3830           1.6124       1.4305       0.1819   211.1
2.3840           1.6174       1.4318       0.1856   215.4
2.3850           1.6211       1.4331       0.1880   218.2
2.3860           1.6177       1.4342       0.1836   213.0
2.3870           1.6206       1.4349       0.1856   215.4
2.3880           1.6199       1.4354       0.1845   214.1
2.3890           1.6173       1.4356       0.1817   210.8
2.3900           1.6182       1.4357       0.1824   211.7
2.3910           1.6174       1.4358       0.1816   210.7
2.3920           1.6189       1.4357       0.1832   212.6
2.3930           1.6214       1.4355       0.1859   215.8
2.3940           1.6263       1.4351       0.1912   221.9
2.3950           1.6326       1.4347       0.1979   229.7
2.3960           1.6352       1.4342       0.2010   233.2
2.3970           1.6379       1.4338       0.2041   236.9
2.3980           1.6413       1.4334       0.2079   241.3
2.3990           1.6451       1.4330       0.2121   246.1
2.4000           1.6422       1.4325       0.2097   243.3
2.4010           1.6415       1.4320       0.2095   243.1
2.4020           1.6448       1.4315       0.2133   247.5
2.4030           1.6391       1.4312       0.2079   241.2
2.4040           1.6354       1.4311       0.2043   237.1
2.4050           1.6287       1.4310       0.1976   229.4
2.4060           1.6372       1.4311       0.2061   239.2
2.4070           1.6424       1.4313       0.2111   245.0
2.4080           1.6471       1.4315       0.2156   250.1
2.4090           1.6524       1.4319       0.2205   255.9
2.4100           1.6599       1.4324       0.2275   264.0
2.4110           1.6547       1.4331       0.2216   257.1
2.4120           1.6612       1.4340       0.2272   263.7
2.4130           1.6624       1.4351       0.2274   263.8
2.4140           1.6641       1.4362       0.2279   264.5
2.4150           1.6624       1.4374       0.2249   261.0
2.4160           1.6660       1.4388       0.2272   263.6
2.4170           1.6709       1.4404       0.2305   267.5
2.4180           1.6682       1.4420       0.2262   262.4
2.4190           1.6667       1.4438       0.2229   258.6
2.4200           1.6663       1.4457       0.2206   256.0
2.4210           1.6628       1.4477       0.2151   249.6
2.4220           1.6577       1.4497       0.2080   241.4
2.4230           1.6638       1.4517       0.2121   246.1
2.4240           1.6730       1.4537       0.2193   254.4
2.4250           1.6693       1.4558       0.2135   247.8
2.4260           1.6707       1.4581       0.2126   246.8
2.4270           1.6819       1.4604       0.2215   257.0
2.4280           1.6782       1.4629       0.2153   249.9
2.4290           1.6806       1.4655       0.2152   249.7
2.4300           1.6788       1.4681       0.2108   244.6
2.4310           1.6776       1.4708       0.2068   240.0
2.4320           1.6808       1.4735       0.2073   240.6
2.4330           1.6704       1.4763       0.1940   225.2
2.4340           1.6731       1.4792       0.1939   225.0
2.4350           1.6739       1.4821       0.1917   222.5
2.4360           1.6729       1.4851       0.1879   218.0
2.4370           1.6713       1.4879       0.1833   212.7
2.4380           1.6647       1.4907       0.1740   202.0
2.4390           1.6639       1.4935       0.1704   197.7
2.4400           1.6663       1.4964       0.1699   197.1
2.4410           1.6628       1.4993       0.1635   189.8
2.4420           1.6638       1.5021       0.1616   187.6
2.4430           1.6621       1.5049       0.1573   182.5
2.4440           1.6656       1.5077       0.1580   183.3
2.4450           1.6614       1.5104       0.1510   175.3
2.4460           1.6580       1.5129       0.1451   168.4
2.4470           1.6646       1.5153       0.1494   173.3
2.4480           1.6728       1.5173       0.1555   180.4
2.4490           1.6737       1.5191       0.1546   179.4
2.4500           1.6725       1.5206       0.1519   176.2
2.4510           1.6679       1.5220       0.1459   169.3
2.4520           1.6679       1.5232       0.1448   168.0
2.4530           1.6690       1.5242       0.1448   168.1
2.4540           1.6733       1.5250       0.1482   172.0
2.4550           1.6716       1.5257       0.1459   169.3
2.4560           1.6678       1.5262       0.1416   164.4
2.4570           1.6692       1.5264       0.1428   165.7
2.4580           1.6702       1.5266       0.1436   166.6
2.4590           1.6689       1.5265       0.1424   165.2
2.4600           1.6695       1.5263       0.1433   166.2
2.4610           1.6706       1.5258       0.1448   168.0
2.4620           1.6722       1.5251       0.1471   170.7
2.4630           1.6706       1.5241       0.1465   170.0
2.4640           1.6695       1.5231       0.1464   169.9
2.4650           1.6728       1.5220       0.1509   175.1
2.4660           1.6697       1.5206       0.1491   173.0
2.4670           1.6697       1.5193       0.1504   174.6
2.4680           1.6698       1.5179       0.1518   176.2
2.4690           1.6709       1.5164       0.1545   179.3
2.4700           1.6692       1.5147       0.1545   179.3
2.4710           1.6652       1.5131       0.1522   176.6
2.4720           1.6623       1.5115       0.1508   175.0
2.4730           1.6655       1.5100       0.1555   180.5
2.4740           1.6660       1.5084       0.1576   182.9
2.4750           1.6732       1.5069       0.1664   193.1
2.4760           1.6727       1.5053       0.1674   194.3
2.4770           1.6778       1.5038       0.1739   201.8
2.4780           1.6757       1.5024       0.1734   201.2
2.4790           1.6701       1.5010       0.1691   196.2
2.4800           1.6744       1.4996       0.1748   202.8
2.4810           1.6759       1.4983       0.1776   206.1
2.4820           1.6753       1.4972       0.1781   206.6
2.4830           1.6806       1.4963       0.1842   213.8
2.4840           1.6846       1.4956       0.1890   219.3
2.4850           1.6855       1.4950       0.1906   221.2
2.4860           1.6817       1.4944       0.1873   217.3
2.4870           1.6803       1.4940       0.1863   216.2
2.4880           1.6794       1.4937       0.1857   215.5
2.4890           1.6792       1.4934       0.1858   215.6
2.4900           1.6814       1.4932       0.1882   218.4
2.4910           1.6842       1.4930       0.1912   221.9
2.4920           1.6787       1.4928       0.1859   215.7
2.4930           1.6842       1.4927       0.1915   222.2
2.4940           1.6806       1.4927       0.1879   218.1
2.4950           1.6806       1.4926       0.1880   218.1
2.4960           1.6890       1.4925       0.1965   228.0
2.4970           1.7009       1.4923       0.2086   242.0
2.4980           1.7031       1.4920       0.2111   245.0
2.4990           1.7078       1.4916       0.2162   250.9
2.5000           1.7109       1.4912       0.2197   254.9
2.5010           1.7079       1.4907       0.2172   252.1
2.5020           1.7135       1.4902       0.2234   259.2
2.5030           1.7153       1.4897       0.2256   261.8
2.5040           1.7102       1.4890       0.2212   256.7
2.5050           1.7101       1.4882       0.2218   257.4
2.5060           1.7068       1.4874       0.2194   254.6
2.5070           1.7009       1.4864       0.2145   248.9
2.5080           1.7029       1.4855       0.2174   252.3
2.5090           1.7036       1.4846       0.2190   254.2
2.5100           1.6998       1.4836       0.2162   250.9
2.5110           1.7012       1.4827       0.2184   253.5
2.5120           1.7059       1.4817       0.2242   260.2
2.5130           1.7073       1.4807       0.2266   263.0
2.5140           1.7175       1.4798       0.2378   275.9
2.5150           1.7101       1.4788       0.2312   268.3
2.5160           1.7011       1.4781       0.2230   258.8
2.5170           1.7035       1.4774       0.2261   262.4
2.5180           1.7019       1.4766       0.2253   261.4
2.5190           1.6935       1.4757       0.2178   252.7
2.5200           1.6931       1.4747       0.2184   253.5
2.5210           1.6925       1.4737       0.2188   253.9
2.5220           1.6912       1.4728       0.2184   253.4
2.5230           1.6901       1.4720       0.2181   253.1
2.5240           1.6918       1.4711       0.2207   256.1
2.5250           1.6831       1.4704       0.2127   246.8
2.5260           1.6796       1.4696       0.2100   243.7
2.5270           1.6908       1.4686       0.2222   257.9
2.5280           1.6909       1.4676       0.2232   259.0
2.5290           1.6985       1.4666       0.2319   269.1
2.5300           1.6957       1.4657       0.2300   266.9
2.5310           1.7010       1.4649       0.2361   274.0
2.5320           1.6990       1.4643       0.2346   272.3
2.5330           1.7006       1.4641       0.2365   274.5
2.5340           1.7026       1.4639       0.2387   277.0
2.5350           1.7003       1.4639       0.2364   274.4
2.5360           1.6954       1.4639       0.2314   268.6
2.5370           1.6849       1.4643       0.2205   255.9
2.5380           1.6843       1.4649       0.2194   254.6
2.5390           1.6881       1.4655       0.2226   258.3
2.5400           1.6861       1.4662       0.2200   255.3
2.5410           1.6967       1.4670       0.2297   266.5
2.5420           1.6998       1.4679       0.2319   269.1
2.5430           1.7027       1.4688       0.2338   271.4
2.5440           1.6964       1.4696       0.2268   263.2
2.5450           1.6937       1.4701       0.2236   259.5
2.5460           1.6835       1.4707       0.2127   246.8
2.5470           1.6860       1.4713       0.2147   249.1
2.5480           1.6816       1.4717       0.2100   243.7
2.5490           1.6725       1.4719       0.2005   232.7
2.5500           1.6799       1.4718       0.2081   241.5
2.5510           1.6815       1.4715       0.2100   243.7
2.5520           1.6798       1.4710       0.2087   242.2
2.5530           1.6843       1.4703       0.2140   248.3
2.5540           1.6871       1.4692       0.2179   252.9
2.5550           1.6848       1.4677       0.2171   252.0
2.5560           1.6879       1.4658       0.2222   257.8
2.5570           1.6888       1.4636       0.2252   261.3
2.5580           1.6932       1.4613       0.2319   269.1
2.5590           1.6968       1.4590       0.2379   276.0
2.5600           1.6996       1.4567       0.2429   281.9
2.5610           1.7003       1.4545       0.2459   285.3
2.5620           1.6994       1.4523       0.2471   286.7
2.5630           1.6963       1.4503       0.2460   285.5
2.5640           1.6950       1.4484       0.2466   286.2
2.5650           1.6946       1.4467       0.2478   287.6
2.5660           1.6940       1.4453       0.2487   288.6
2.5670           1.6993       1.4439       0.2553   296.3
2.5680           1.7016       1.4429       0.2586   300.1
2.5690           1.7060       1.4424       0.2636   306.0
2.5700           1.7026       1.4423       0.2603   302.1
2.5710           1.6998       1.4426       0.2571   298.4
2.5720           1.6985       1.4435       0.2550   295.9
2.5730           1.7089       1.4448       0.2641   306.5
2.5740           1.7064       1.4466       0.2597   301.4
2.5750           1.7105       1.4491       0.2614   303.4
2.5760           1.7164       1.4522       0.2643   306.7
2.5770           1.7125       1.4558       0.2568   298.0
2.5780           1.7126       1.4599       0.2527   293.2
2.5790           1.7238       1.4645       0.2592   300.8
2.5800           1.7252       1.4698       0.2554   296.3
2.5810           1.7269       1.4754       0.2515   291.8
2.5820           1.7324       1.4813       0.2511   291.4
2.5830           1.7322       1.4874       0.2448   284.1
2.5840           1.7342       1.4937       0.2405   279.1
2.5850           1.7322       1.5001       0.2321   269.3
2.5860           1.7358       1.5064       0.2295   266.3
2.5870           1.7360       1.5122       0.2238   259.7
2.5880           1.7367       1.5173       0.2194   254.7
2.5890           1.7491       1.5217       0.2273   263.8
2.5900           1.7380       1.5256       0.2124   246.5
2.5910           1.7309       1.5287       0.2023   234.7
2.5920           1.7336       1.5311       0.2025   235.0
2.5930           1.7361       1.5329       0.2033   235.9
2.5940           1.7360       1.5339       0.2021   234.5
2.5950           1.7346       1.5340       0.2006   232.8
2.5960           1.7258       1.5336       0.1922   223.0
2.5970           1.7217       1.5326       0.1891   219.5
2.5980           1.7231       1.5308       0.1923   223.2
2.5990           1.7259       1.5285       0.1974   229.1
2.6000           1.7296       1.5260       0.2036   236.3
2.6010           1.7258       1.5237       0.2021   234.5
2.6020           1.7217       1.5212       0.2005   232.7
2.6030           1.7107       1.5187       0.1920   222.8
2.6040           1.7115       1.5162       0.1953   226.6
2.6050           1.7100       1.5137       0.1963   227.8
2.6060           1.7111       1.5113       0.1998   231.9
2.6070           1.7086       1.5090       0.1996   231.6
2.6080           1.7120       1.5070       0.2050   237.9
2.6090           1.7061       1.5052       0.2009   233.1
2.6100           1.7105       1.5037       0.2068   240.0
2.6110           1.7045       1.5026       0.2020   234.4
2.6120           1.7078       1.5018       0.2061   239.1
2.6130           1.7148       1.5013       0.2135   247.7
2.6140           1.7178       1.5013       0.2165   251.2
2.6150           1.7101       1.5017       0.2085   241.9
2.6160           1.7091       1.5025       0.2065   239.7
2.6170           1.7056       1.5037       0.2019   234.3
2.6180           1.7059       1.5051       0.2008   233.0
2.6190           1.7035       1.5069       0.1966   228.2
2.6200           1.7039       1.5089       0.1950   226.2
2.6210           1.7066       1.5110       0.1956   227.0
2.6220           1.7141       1.5131       0.2010   233.3
2.6230           1.7165       1.5154       0.2012   233.5
2.6240           1.7076       1.5177       0.1899   220.3
2.6250           1.7035       1.5202       0.1833   212.7
2.6260           1.6967       1.5225       0.1741   202.1
2.6270           1.6953       1.5248       0.1705   197.8
2.6280           1.6974       1.5269       0.1705   197.8
2.6290           1.6959       1.5283       0.1676   194.5
2.6300           1.6963       1.5290       0.1674   194.2
2.6310           1.6953       1.5291       0.1662   192.9
2.6320           1.6952       1.5292       0.1660   192.7
2.6330           1.7004       1.5285       0.1719   199.4
2.6340           1.6935       1.5270       0.1665   193.2
2.6350           1.6894       1.5249       0.1646   191.0
2.6360           1.6898       1.5220       0.1678   194.7
2.6370           1.6878       1.5184       0.1693   196.5
2.6380           1.6847       1.5144       0.1703   197.6
2.6390           1.6852       1.5101       0.1751   203.2
2.6400           1.6902       1.5052       0.1851   214.8
2.6410           1.6891       1.4998       0.1893   219.7
2.6420           1.6930       1.4940       0.1989   230.8
2.6430           1.6947       1.4882       0.2065   239.6
2.6440           1.6965       1.4823       0.2143   248.7
2.6450           1.6992       1.4763       0.2229   258.7
2.6460           1.6994       1.4703       0.2291   265.9
2.6470           1.7079       1.4643       0.2435   282.6
2.6480           1.7076       1.4586       0.2491   289.0
2.6490           1.7048       1.4532       0.2516   292.0
2.6500           1.7014       1.4483       0.2531   293.7
2.6510           1.6978       1.4441       0.2537   294.4
2.6520           1.6886       1.4404       0.2481   287.9
2.6530           1.6874       1.4374       0.2501   290.2
2.6540           1.6950       1.4349       0.2601   301.8
2.6550           1.6890       1.4331       0.2559   297.0
2.6560           1.6927       1.4320       0.2607   302.6
2.6570           1.6900       1.4316       0.2584   299.9
2.6580           1.6956       1.4319       0.2637   306.0
2.6590           1.6975       1.4329       0.2647   307.1
2.6600           1.6943       1.4343       0.2600   301.8
2.6610           1.6913       1.4363       0.2550   295.9
2.6620           1.6917       1.4389       0.2528   293.4
2.6630           1.6939       1.4420       0.2519   292.4
2.6640           1.6939       1.4454       0.2485   288.3
2.6650           1.6875       1.4493       0.2382   276.4
2.6660           1.6876       1.4533       0.2343   271.9
2.6670           1.6783       1.4572       0.2211   256.5
2.6680           1.6832       1.4612       0.2220   257.6
2.6690           1.6910       1.4651       0.2260   262.2
2.6700           1.6980       1.4689       0.2291   265.8
2.6710           1.6983       1.4726       0.2257   261.9
2.6720           1.7001       1.4761       0.2239   259.9
2.6730           1.6974       1.4795       0.2179   252.8
2.6740           1.7040       1.4823       0.2217   257.2
2.6750           1.6979       1.4845       0.2134   247.6
2.6760           1.6972       1.4862       0.2110   244.9
2.6770           1.6907       1.4872       0.2035   236.1
2.6780           1.6860       1.4876       0.1984   230.2
2.6790           1.6832       1.4871       0.1962   227.7
2.6800           1.6772       1.4860       0.1912   221.8
2.6810           1.6774       1.4846       0.1928   223.7
2.6820           1.6844       1.4825       0.2019   234.3
2.6830           1.6796       1.4799       0.1997   231.8
2.6840           1.6799       1.4767       0.2032   235.8
2.6850           1.6819       1.4731       0.2089   242.4
2.6860           1.6830       1.4690       0.2140   248.4
2.6870           1.6847       1.4645       0.2202   255.5
2.6880           1.6850       1.4598       0.2253   261.4
2.6890           1.6868       1.4553       0.2316   268.7
2.6900           1.6936       1.4508       0.2428   281.8
2.6910           1.6861       1.4466       0.2396   278.0
2.6920           1.6793       1.4427       0.2367   274.6
2.6930           1.6872       1.4393       0.2479   287.7
2.6940           1.6837       1.4364       0.2473   287.0
2.6950           1.6791       1.4343       0.2449   284.2
2.6960           1.6711       1.4327       0.2384   276.6
2.6970           1.6683       1.4319       0.2365   274.4
2.6980           1.6635       1.4316       0.2319   269.1
2.6990           1.6615       1.4320       0.2295   266.4
2.7000           1.6586       1.4329       0.2257   261.9
2.7010           1.6542       1.4345       0.2197   254.9
2.7020           1.6518       1.4363       0.2154   250.0
2.7030           1.6529       1.4387       0.2142   248.6
2.7040           1.6507       1.4414       0.2093   242.8
2.7050           1.6517       1.4445       0.2072   240.4
2.7060           1.6510       1.4479       0.2032   235.8
2.7070           1.6518       1.4516       0.2002   232.4
2.7080           1.6493       1.4557       0.1936   224.7
2.7090           1.6504       1.4598       0.1906   221.2
2.7100           1.6425       1.4641       0.1784   207.0
2.7110           1.6464       1.4684       0.1780   206.5
2.7120           1.6436       1.4727       0.1709   198.3
2.7130           1.6464       1.4767       0.1697   196.9
2.7140           1.6499       1.4807       0.1692   196.3
2.7150           1.6514       1.4847       0.1667   193.4
2.7160           1.6496       1.4887       0.1609   186.7
2.7170           1.6464       1.4925       0.1539   178.6
2.7180           1.6465       1.4959       0.1506   174.7
2.7190           1.6503       1.4993       0.1510   175.3
2.7200           1.6541       1.5025       0.1517   176.0
2.7210           1.6515       1.5056       0.1459   169.3
2.7220           1.6541       1.5083       0.1458   169.2
2.7230           1.6581       1.5106       0.1475   171.1
2.7240           1.6681       1.5126       0.1555   180.4
2.7250           1.6692       1.5143       0.1549   179.7
2.7260           1.6606       1.5154       0.1452   168.5
2.7270           1.6600       1.5164       0.1435   166.6
2.7280           1.6569       1.5173       0.1395   161.9
2.7290           1.6541       1.5179       0.1362   158.1
2.7300           1.6620       1.5180       0.1440   167.1
2.7310           1.6608       1.5179       0.1429   165.8
2.7320           1.6643       1.5177       0.1466   170.2
2.7330           1.6638       1.5171       0.1467   170.2
2.7340           1.6605       1.5161       0.1444   167.6
2.7350           1.6547       1.5148       0.1398   162.3
2.7360           1.6533       1.5134       0.1399   162.3
2.7370           1.6468       1.5118       0.1351   156.7
2.7380           1.6509       1.5101       0.1408   163.4
2.7390           1.6562       1.5082       0.1480   171.7
2.7400           1.6578       1.5062       0.1517   176.0
2.7410           1.6577       1.5036       0.1540   178.7
2.7420           1.6513       1.5010       0.1503   174.4
2.7430           1.6488       1.4983       0.1506   174.7
2.7440           1.6480       1.4955       0.1526   177.1
2.7450           1.6510       1.4926       0.1584   183.8
2.7460           1.6550       1.4896       0.1654   192.0
2.7470           1.6462       1.4866       0.1596   185.3
2.7480           1.6452       1.4836       0.1615   187.4
2.7490           1.6469       1.4807       0.1662   192.8
2.7500           1.6516       1.4778       0.1737   201.6
2.7510           1.6515       1.4750       0.1765   204.8
2.7520           1.6517       1.4722       0.1795   208.3
2.7530           1.6471       1.4696       0.1775   206.0
2.7540           1.6431       1.4670       0.1761   204.4
2.7550           1.6459       1.4646       0.1813   210.4
2.7560           1.6549       1.4623       0.1926   223.5
2.7570           1.6551       1.4601       0.1950   226.3
2.7580           1.6576       1.4580       0.1996   231.6
2.7590           1.6544       1.4560       0.1984   230.2
2.7600           1.6501       1.4542       0.1960   227.4
2.7610           1.6507       1.4524       0.1983   230.1
2.7620           1.6595       1.4509       0.2086   242.1
2.7630           1.6553       1.4495       0.2057   238.7
2.7640           1.6542       1.4483       0.2059   239.0
2.7650           1.6610       1.4471       0.2139   248.2
2.7660           1.6548       1.4461       0.2087   242.2
2.7670           1.6517       1.4451       0.2065   239.7
2.7680           1.6620       1.4442       0.2178   252.7
2.7690           1.6563       1.4434       0.2130   247.1
2.7700           1.6592       1.4428       0.2165   251.2
2.7710           1.6557       1.4422       0.2135   247.7
2.7720           1.6539       1.4418       0.2121   246.1
2.7730           1.6565       1.4416       0.2149   249.4
2.7740           1.6553       1.4416       0.2137   247.9
2.7750           1.6544       1.4418       0.2126   246.7
2.7760           1.6512       1.4421       0.2090   242.6
2.7770           1.6444       1.4425       0.2019   234.3
2.7780           1.6494       1.4431       0.2064   239.5
2.7790           1.6474       1.4437       0.2037   236.3
2.7800           1.6451       1.4445       0.2006   232.8
2.7810           1.6508       1.4452       0.2056   238.6
2.7820           1.6569       1.4461       0.2108   244.6
2.7830           1.6597       1.4471       0.2127   246.8
2.7840           1.6532       1.4481       0.2051   238.1
