Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.8980           3.0808       2.7522       0.3286   190.7
3.8990           3.0861       2.7501       0.3360   195.0
3.9000           3.0916       2.7479       0.3437   199.4
3.9010           3.0974       2.7455       0.3519   204.2
3.9020           3.1158       2.7430       0.3728   216.3
3.9030           3.1205       2.7402       0.3803   220.7
3.9040           3.1187       2.7374       0.3812   221.2
3.9050           3.1104       2.7348       0.3756   218.0
3.9060           3.1072       2.7323       0.3749   217.6
3.9070           3.1151       2.7296       0.3855   223.7
3.9080           3.1112       2.7269       0.3843   223.0
3.9090           3.1129       2.7243       0.3886   225.5
3.9100           3.1110       2.7217       0.3894   225.9
3.9110           3.1052       2.7190       0.3862   224.1
3.9120           3.1089       2.7162       0.3927   227.9
3.9130           3.1057       2.7137       0.3920   227.4
3.9140           3.1136       2.7115       0.4022   233.3
3.9150           3.1044       2.7098       0.3945   228.9
3.9160           3.1130       2.7088       0.4042   234.5
3.9170           3.1285       2.7081       0.4203   243.9
3.9180           3.1292       2.7081       0.4211   244.3
3.9190           3.1277       2.7087       0.4190   243.1
3.9200           3.1213       2.7101       0.4112   238.6
3.9210           3.1185       2.7121       0.4064   235.8
3.9220           3.1163       2.7148       0.4015   233.0
3.9230           3.1271       2.7183       0.4088   237.2
3.9240           3.1282       2.7227       0.4055   235.3
3.9250           3.1336       2.7281       0.4055   235.3
3.9260           3.1293       2.7347       0.3947   229.0
3.9270           3.1327       2.7421       0.3906   226.6
3.9280           3.1338       2.7500       0.3837   222.7
3.9290           3.1340       2.7584       0.3756   217.9
3.9300           3.1317       2.7667       0.3649   211.7
3.9310           3.1330       2.7749       0.3582   207.8
3.9320           3.1287       2.7829       0.3459   200.7
3.9330           3.1215       2.7905       0.3311   192.1
3.9340           3.1148       2.7974       0.3175   184.2
3.9350           3.1086       2.8036       0.3050   177.0
3.9360           3.1101       2.8089       0.3012   174.7
3.9370           3.1098       2.8131       0.2967   172.2
3.9380           3.1107       2.8158       0.2949   171.1
3.9390           3.1176       2.8174       0.3002   174.2
3.9400           3.1100       2.8177       0.2922   169.5
3.9410           3.1031       2.8167       0.2863   166.1
3.9420           3.1006       2.8139       0.2866   166.3
3.9430           3.1059       2.8099       0.2960   171.7
3.9440           3.1088       2.8048       0.3040   176.4
3.9450           3.1076       2.7985       0.3092   179.4
3.9460           3.1056       2.7909       0.3147   182.6
3.9470           3.1112       2.7823       0.3289   190.8
3.9480           3.1155       2.7728       0.3427   198.8
3.9490           3.1158       2.7631       0.3528   204.7
3.9500           3.1257       2.7535       0.3722   216.0
3.9510           3.1129       2.7441       0.3688   214.0
3.9520           3.1067       2.7350       0.3717   215.7
3.9530           3.1147       2.7264       0.3882   225.3
3.9540           3.1211       2.7182       0.4029   233.8
3.9550           3.1178       2.7106       0.4073   236.3
3.9560           3.1281       2.7034       0.4247   246.4
3.9570           3.1220       2.6969       0.4251   246.7
3.9580           3.1293       2.6908       0.4385   254.5
3.9590           3.1307       2.6850       0.4458   258.6
3.9600           3.1343       2.6795       0.4548   263.9
3.9610           3.1426       2.6746       0.4681   271.6
3.9620           3.1452       2.6700       0.4752   275.7
3.9630           3.1426       2.6658       0.4768   276.7
3.9640           3.1363       2.6617       0.4746   275.4
3.9650           3.1300       2.6578       0.4722   274.0
3.9660           3.1267       2.6542       0.4725   274.1
3.9670           3.1351       2.6506       0.4845   281.1
3.9680           3.1387       2.6474       0.4913   285.1
3.9690           3.1373       2.6447       0.4925   285.8
3.9700           3.1415       2.6424       0.4991   289.6
3.9710           3.1472       2.6405       0.5067   294.0
3.9720           3.1536       2.6387       0.5149   298.7
3.9730           3.1531       2.6372       0.5158   299.3
3.9740           3.1415       2.6362       0.5053   293.2
3.9750           3.1461       2.6354       0.5106   296.3
3.9760           3.1496       2.6351       0.5145   298.5
3.9770           3.1465       2.6352       0.5113   296.7
3.9780           3.1402       2.6356       0.5046   292.8
3.9790           3.1328       2.6362       0.4966   288.1
3.9800           3.1298       2.6372       0.4925   285.8
3.9810           3.1287       2.6386       0.4901   284.4
3.9820           3.1378       2.6400       0.4977   288.8
3.9830           3.1392       2.6419       0.4973   288.5
3.9840           3.1464       2.6442       0.5022   291.4
3.9850           3.1564       2.6466       0.5098   295.8
3.9860           3.1432       2.6491       0.4941   286.7
3.9870           3.1475       2.6516       0.4959   287.7
3.9880           3.1476       2.6544       0.4933   286.2
3.9890           3.1483       2.6570       0.4913   285.1
3.9900           3.1475       2.6597       0.4878   283.0
3.9910           3.1531       2.6625       0.4906   284.7
3.9920           3.1464       2.6653       0.4810   279.1
3.9930           3.1555       2.6681       0.4874   282.8
3.9940           3.1599       2.6708       0.4891   283.8
3.9950           3.1729       2.6734       0.4994   289.8
3.9960           3.1529       2.6759       0.4769   276.7
3.9970           3.1523       2.6784       0.4739   275.0
3.9980           3.1396       2.6806       0.4591   266.4
3.9990           3.1298       2.6824       0.4473   259.5
4.0000           3.1231       2.6839       0.4391   254.8
4.0010           3.1171       2.6852       0.4319   250.6
4.0020           3.1143       2.6862       0.4281   248.4
4.0030           3.1021       2.6869       0.4152   240.9
4.0040           3.1038       2.6872       0.4166   241.7
4.0050           3.1030       2.6875       0.4155   241.1
4.0060           3.1099       2.6876       0.4224   245.1
4.0070           3.1126       2.6876       0.4250   246.6
4.0080           3.1208       2.6877       0.4331   251.3
4.0090           3.1158       2.6876       0.4282   248.4
4.0100           3.1003       2.6875       0.4128   239.5
4.0110           3.0910       2.6874       0.4035   234.1
4.0120           3.0806       2.6873       0.3934   228.2
4.0130           3.0779       2.6870       0.3909   226.8
4.0140           3.0875       2.6867       0.4008   232.6
4.0150           3.0804       2.6863       0.3941   228.7
4.0160           3.0714       2.6858       0.3855   223.7
4.0170           3.0633       2.6854       0.3779   219.3
4.0180           3.0693       2.6850       0.3842   222.9
4.0190           3.0670       2.6848       0.3821   221.7
4.0200           3.0554       2.6847       0.3707   215.1
4.0210           3.0668       2.6846       0.3822   221.8
4.0220           3.0694       2.6845       0.3849   223.3
4.0230           3.0806       2.6846       0.3960   229.8
4.0240           3.0789       2.6848       0.3941   228.7
4.0250           3.0872       2.6849       0.4022   233.4
4.0260           3.0889       2.6852       0.4038   234.3
4.0270           3.0795       2.6854       0.3941   228.7
4.0280           3.0831       2.6856       0.3975   230.7
4.0290           3.0869       2.6858       0.4010   232.7
4.0300           3.0828       2.6860       0.3968   230.2
4.0310           3.0762       2.6862       0.3899   226.3
4.0320           3.0760       2.6866       0.3895   226.0
4.0330           3.0705       2.6871       0.3834   222.5
4.0340           3.0737       2.6878       0.3859   223.9
4.0350           3.0784       2.6887       0.3898   226.1
4.0360           3.0774       2.6896       0.3878   225.0
4.0370           3.0837       2.6907       0.3931   228.1
4.0380           3.0798       2.6918       0.3880   225.1
4.0390           3.0779       2.6932       0.3846   223.2
4.0400           3.0790       2.6947       0.3842   222.9
4.0410           3.0657       2.6962       0.3695   214.4
4.0420           3.0619       2.6975       0.3644   211.4
4.0430           3.0522       2.6987       0.3534   205.1
4.0440           3.0603       2.6999       0.3604   209.1
4.0450           3.0577       2.7010       0.3567   206.9
4.0460           3.0629       2.7020       0.3609   209.4
4.0470           3.0634       2.7029       0.3605   209.2
4.0480           3.0641       2.7036       0.3605   209.2
4.0490           3.0790       2.7043       0.3747   217.4
4.0500           3.0786       2.7051       0.3735   216.7
4.0510           3.0752       2.7058       0.3695   214.4
4.0520           3.0832       2.7063       0.3768   218.6
4.0530           3.0826       2.7069       0.3758   218.0
4.0540           3.0773       2.7075       0.3698   214.5
4.0550           3.0738       2.7082       0.3656   212.1
4.0560           3.0755       2.7089       0.3666   212.7
4.0570           3.0718       2.7094       0.3623   210.2
4.0580           3.0750       2.7100       0.3650   211.8
4.0590           3.0753       2.7106       0.3647   211.6
4.0600           3.0603       2.7109       0.3494   202.7
4.0610           3.0479       2.7113       0.3366   195.3
4.0620           3.0540       2.7116       0.3423   198.6
4.0630           3.0497       2.7119       0.3378   196.0
4.0640           3.0477       2.7119       0.3358   194.9
4.0650           3.0548       2.7117       0.3431   199.1
4.0660           3.0479       2.7114       0.3365   195.3
4.0670           3.0525       2.7110       0.3414   198.1
4.0680           3.0545       2.7108       0.3437   199.4
4.0690           3.0551       2.7104       0.3447   200.0
4.0700           3.0613       2.7099       0.3513   203.9
4.0710           3.0641       2.7093       0.3549   205.9
4.0720           3.0708       2.7084       0.3624   210.3
4.0730           3.0686       2.7074       0.3611   209.5
4.0740           3.0676       2.7063       0.3613   209.7
4.0750           3.0785       2.7049       0.3736   216.8
4.0760           3.0805       2.7031       0.3774   219.0
4.0770           3.0828       2.7012       0.3817   221.5
4.0780           3.0846       2.6989       0.3856   223.7
4.0790           3.0716       2.6965       0.3751   217.6
4.0800           3.0656       2.6939       0.3718   215.7
4.0810           3.0632       2.6911       0.3720   215.9
4.0820           3.0618       2.6882       0.3736   216.8
4.0830           3.0651       2.6853       0.3798   220.4
4.0840           3.0736       2.6824       0.3913   227.0
4.0850           3.0681       2.6793       0.3888   225.6
4.0860           3.0616       2.6759       0.3857   223.8
4.0870           3.0590       2.6721       0.3869   224.5
4.0880           3.0561       2.6684       0.3878   225.0
4.0890           3.0603       2.6645       0.3957   229.6
4.0900           3.0499       2.6606       0.3893   225.9
4.0910           3.0497       2.6568       0.3928   227.9
4.0920           3.0537       2.6532       0.4005   232.4
4.0930           3.0483       2.6498       0.3985   231.2
4.0940           3.0572       2.6465       0.4107   238.3
4.0950           3.0515       2.6433       0.4082   236.9
4.0960           3.0550       2.6404       0.4146   240.6
4.0970           3.0528       2.6376       0.4152   240.9
4.0980           3.0559       2.6350       0.4209   244.2
4.0990           3.0518       2.6324       0.4194   243.3
4.1000           3.0578       2.6300       0.4278   248.2
4.1010           3.0724       2.6278       0.4446   258.0
4.1020           3.0779       2.6260       0.4519   262.2
4.1030           3.0762       2.6245       0.4517   262.1
4.1040           3.0858       2.6234       0.4624   268.3
4.1050           3.0854       2.6226       0.4628   268.5
4.1060           3.0906       2.6220       0.4686   271.9
4.1070           3.0877       2.6215       0.4661   270.5
4.1080           3.0872       2.6214       0.4658   270.3
4.1090           3.0825       2.6214       0.4611   267.6
4.1100           3.0893       2.6216       0.4677   271.4
4.1110           3.0904       2.6221       0.4683   271.7
4.1120           3.0971       2.6226       0.4746   275.4
4.1130           3.0954       2.6230       0.4724   274.1
4.1140           3.0957       2.6235       0.4722   274.0
4.1150           3.0930       2.6240       0.4691   272.2
4.1160           3.0880       2.6243       0.4638   269.1
4.1170           3.0873       2.6248       0.4626   268.4
4.1180           3.0924       2.6255       0.4669   270.9
4.1190           3.0963       2.6262       0.4701   272.8
4.1200           3.1069       2.6269       0.4800   278.5
4.1210           3.1120       2.6275       0.4845   281.1
4.1220           3.1123       2.6281       0.4842   280.9
4.1230           3.0936       2.6287       0.4649   269.7
4.1240           3.0929       2.6294       0.4635   269.0
4.1250           3.0838       2.6300       0.4538   263.3
4.1260           3.0850       2.6307       0.4543   263.6
4.1270           3.0921       2.6316       0.4605   267.2
4.1280           3.0996       2.6327       0.4669   270.9
4.1290           3.0946       2.6336       0.4610   267.5
4.1300           3.0856       2.6346       0.4510   261.7
4.1310           3.0864       2.6356       0.4509   261.6
4.1320           3.0854       2.6363       0.4491   260.6
4.1330           3.0801       2.6372       0.4429   257.0
4.1340           3.0750       2.6383       0.4367   253.4
4.1350           3.0697       2.6393       0.4304   249.8
4.1360           3.0771       2.6403       0.4367   253.4
4.1370           3.0656       2.6416       0.4240   246.0
4.1380           3.0657       2.6431       0.4227   245.2
4.1390           3.0606       2.6447       0.4159   241.3
4.1400           3.0610       2.6465       0.4145   240.5
4.1410           3.0661       2.6484       0.4177   242.4
4.1420           3.0607       2.6502       0.4105   238.2
4.1430           3.0748       2.6521       0.4227   245.3
4.1440           3.0774       2.6541       0.4232   245.6
4.1450           3.0752       2.6562       0.4191   243.1
4.1460           3.0730       2.6581       0.4148   240.7
4.1470           3.0749       2.6601       0.4148   240.7
4.1480           3.0806       2.6619       0.4186   242.9
4.1490           3.0727       2.6635       0.4092   237.4
4.1500           3.0695       2.6650       0.4045   234.7
4.1510           3.0720       2.6668       0.4052   235.1
4.1520           3.0711       2.6686       0.4025   233.5
4.1530           3.0718       2.6705       0.4013   232.8
4.1540           3.0771       2.6723       0.4048   234.9
4.1550           3.0788       2.6742       0.4046   234.7
4.1560           3.0821       2.6761       0.4060   235.6
4.1570           3.0763       2.6779       0.3984   231.2
4.1580           3.0707       2.6798       0.3908   226.8
4.1590           3.0611       2.6818       0.3793   220.1
4.1600           3.0649       2.6839       0.3809   221.0
4.1610           3.0706       2.6862       0.3844   223.1
4.1620           3.0806       2.6886       0.3920   227.4
4.1630           3.0770       2.6912       0.3859   223.9
4.1640           3.0809       2.6936       0.3874   224.8
4.1650           3.0893       2.6959       0.3934   228.3
4.1660           3.0960       2.6984       0.3976   230.7
4.1670           3.0953       2.7008       0.3945   228.9
4.1680           3.1034       2.7032       0.4002   232.2
4.1690           3.0964       2.7054       0.3910   226.9
4.1700           3.1062       2.7077       0.3985   231.2
4.1710           3.1006       2.7100       0.3906   226.6
4.1720           3.1051       2.7124       0.3927   227.8
4.1730           3.1133       2.7148       0.3985   231.2
4.1740           3.1130       2.7176       0.3955   229.5
4.1750           3.1098       2.7205       0.3893   225.9
4.1760           3.1192       2.7235       0.3957   229.6
4.1770           3.1107       2.7266       0.3841   222.8
4.1780           3.1206       2.7300       0.3905   226.6
4.1790           3.1282       2.7337       0.3945   228.9
4.1800           3.1209       2.7372       0.3836   222.6
4.1810           3.1284       2.7407       0.3877   225.0
4.1820           3.1237       2.7441       0.3795   220.2
4.1830           3.1157       2.7475       0.3682   213.7
4.1840           3.1074       2.7510       0.3565   206.8
4.1850           3.1036       2.7544       0.3493   202.7
4.1860           3.0972       2.7576       0.3396   197.0
4.1870           3.1047       2.7607       0.3439   199.6
4.1880           3.1022       2.7638       0.3384   196.3
4.1890           3.1042       2.7666       0.3376   195.9
4.1900           3.1048       2.7691       0.3358   194.8
4.1910           3.0960       2.7714       0.3246   188.3
4.1920           3.0944       2.7735       0.3210   186.2
4.1930           3.0902       2.7754       0.3148   182.7
4.1940           3.0825       2.7774       0.3051   177.0
4.1950           3.0808       2.7792       0.3016   175.0
4.1960           3.0821       2.7807       0.3014   174.9
4.1970           3.0854       2.7820       0.3034   176.1
4.1980           3.0877       2.7831       0.3046   176.8
4.1990           3.0824       2.7841       0.2983   173.1
4.2000           3.0769       2.7849       0.2919   169.4
4.2010           3.0737       2.7856       0.2881   167.2
4.2020           3.0736       2.7859       0.2877   166.9
4.2030           3.0761       2.7860       0.2902   168.4
4.2040           3.0839       2.7858       0.2981   173.0
4.2050           3.0797       2.7857       0.2940   170.6
4.2060           3.0733       2.7856       0.2877   166.9
4.2070           3.0678       2.7852       0.2826   164.0
4.2080           3.0778       2.7846       0.2932   170.1
4.2090           3.0716       2.7839       0.2877   166.9
4.2100           3.0740       2.7830       0.2910   168.8
4.2110           3.0701       2.7822       0.2879   167.0
4.2120           3.0747       2.7812       0.2935   170.3
4.2130           3.0736       2.7801       0.2934   170.3
4.2140           3.0656       2.7789       0.2867   166.3
4.2150           3.0672       2.7775       0.2896   168.1
4.2160           3.0668       2.7760       0.2908   168.8
4.2170           3.0679       2.7743       0.2936   170.4
4.2180           3.0711       2.7726       0.2985   173.2
4.2190           3.0863       2.7709       0.3154   183.0
4.2200           3.0777       2.7691       0.3086   179.1
4.2210           3.0829       2.7672       0.3157   183.2
4.2220           3.0878       2.7651       0.3228   187.3
4.2230           3.0921       2.7630       0.3292   191.0
4.2240           3.0989       2.7608       0.3380   196.1
4.2250           3.1030       2.7587       0.3443   199.8
4.2260           3.1092       2.7564       0.3528   204.7
4.2270           3.1043       2.7541       0.3502   203.2
4.2280           3.0971       2.7519       0.3451   200.3
4.2290           3.0973       2.7498       0.3476   201.7
4.2300           3.0924       2.7476       0.3448   200.0
4.2310           3.0843       2.7456       0.3387   196.5
4.2320           3.0783       2.7436       0.3347   194.2
4.2330           3.0744       2.7418       0.3326   193.0
4.2340           3.0789       2.7401       0.3388   196.6
4.2350           3.0815       2.7386       0.3430   199.0
4.2360           3.0796       2.7370       0.3426   198.8
4.2370           3.0817       2.7356       0.3461   200.8
4.2380           3.0931       2.7346       0.3585   208.0
4.2390           3.0947       2.7340       0.3606   209.3
4.2400           3.0957       2.7335       0.3622   210.2
4.2410           3.1038       2.7332       0.3706   215.0
4.2420           3.0930       2.7329       0.3600   208.9
4.2430           3.0963       2.7331       0.3632   210.7
4.2440           3.1015       2.7335       0.3680   213.5
4.2450           3.0952       2.7342       0.3610   209.5
4.2460           3.1076       2.7352       0.3724   216.1
4.2470           3.1030       2.7366       0.3663   212.5
4.2480           3.1096       2.7385       0.3711   215.3
4.2490           3.0992       2.7407       0.3585   208.0
4.2500           3.1071       2.7429       0.3642   211.3
4.2510           3.1076       2.7455       0.3621   210.1
4.2520           3.1194       2.7485       0.3709   215.2
4.2530           3.1225       2.7520       0.3705   214.9
4.2540           3.1285       2.7559       0.3725   216.2
4.2550           3.1168       2.7602       0.3567   206.9
4.2560           3.1164       2.7648       0.3515   204.0
4.2570           3.1182       2.7697       0.3485   202.2
4.2580           3.1165       2.7747       0.3418   198.3
4.2590           3.1190       2.7798       0.3392   196.8
4.2600           3.1123       2.7847       0.3276   190.1
4.2610           3.1012       2.7893       0.3120   181.0
4.2620           3.1009       2.7930       0.3079   178.6
4.2630           3.0989       2.7963       0.3026   175.6
4.2640           3.0994       2.7992       0.3002   174.2
4.2650           3.1048       2.8016       0.3032   175.9
4.2660           3.1069       2.8035       0.3034   176.0
4.2670           3.1129       2.8050       0.3079   178.7
4.2680           3.1100       2.8059       0.3041   176.5
4.2690           3.1101       2.8065       0.3036   176.2
4.2700           3.1214       2.8065       0.3149   182.7
4.2710           3.1192       2.8058       0.3133   181.8
4.2720           3.1306       2.8045       0.3261   189.2
4.2730           3.1272       2.8026       0.3246   188.3
4.2740           3.1253       2.8002       0.3251   188.6
4.2750           3.1185       2.7972       0.3213   186.4
4.2760           3.1153       2.7937       0.3216   186.6
4.2770           3.1178       2.7897       0.3281   190.4
4.2780           3.1185       2.7850       0.3335   193.5
4.2790           3.1191       2.7800       0.3391   196.7
4.2800           3.1112       2.7746       0.3365   195.3
4.2810           3.1289       2.7690       0.3599   208.9
4.2820           3.1301       2.7631       0.3670   212.9
4.2830           3.1300       2.7572       0.3728   216.3
4.2840           3.1237       2.7513       0.3723   216.0
4.2850           3.1182       2.7454       0.3728   216.3
4.2860           3.1182       2.7393       0.3789   219.8
4.2870           3.1219       2.7333       0.3886   225.5
4.2880           3.1159       2.7277       0.3882   225.3
4.2890           3.1166       2.7224       0.3942   228.7
4.2900           3.1113       2.7172       0.3941   228.7
4.2910           3.1008       2.7125       0.3883   225.3
4.2920           3.1076       2.7081       0.3995   231.8
4.2930           3.1100       2.7039       0.4061   235.7
4.2940           3.1082       2.7000       0.4081   236.8
4.2950           3.0988       2.6965       0.4023   233.4
4.2960           3.0961       2.6934       0.4027   233.7
4.2970           3.1006       2.6906       0.4100   237.9
4.2980           3.0931       2.6882       0.4049   235.0
4.2990           3.0874       2.6861       0.4013   232.8
4.3000           3.0854       2.6845       0.4009   232.6
4.3010           3.1021       2.6833       0.4188   243.0
4.3020           3.0972       2.6825       0.4147   240.6
4.3030           3.0894       2.6822       0.4072   236.3
4.3040           3.0921       2.6822       0.4099   237.9
4.3050           3.0873       2.6826       0.4046   234.8
4.3060           3.0896       2.6836       0.4061   235.6
4.3070           3.0859       2.6848       0.4010   232.7
4.3080           3.0745       2.6863       0.3881   225.2
4.3090           3.0694       2.6881       0.3813   221.3
4.3100           3.0640       2.6902       0.3737   216.9
4.3110           3.0604       2.6925       0.3679   213.5
4.3120           3.0581       2.6949       0.3632   210.8
4.3130           3.0488       2.6972       0.3516   204.0
4.3140           3.0431       2.6996       0.3435   199.3
4.3150           3.0398       2.7020       0.3377   196.0
4.3160           3.0468       2.7046       0.3423   198.6
4.3170           3.0493       2.7071       0.3422   198.5
4.3180           3.0448       2.7095       0.3353   194.5
4.3190           3.0410       2.7119       0.3291   191.0
4.3200           3.0414       2.7144       0.3270   189.7
4.3210           3.0500       2.7168       0.3331   193.3
4.3220           3.0627       2.7194       0.3432   199.1
4.3230           3.0653       2.7219       0.3434   199.3
4.3240           3.0618       2.7240       0.3378   196.0
4.3250           3.0601       2.7258       0.3343   194.0
4.3260           3.0648       2.7274       0.3374   195.8
4.3270           3.0764       2.7289       0.3475   201.6
4.3280           3.0831       2.7303       0.3528   204.7
4.3290           3.0950       2.7316       0.3634   210.9
4.3300           3.0962       2.7325       0.3637   211.0
4.3310           3.1022       2.7332       0.3690   214.1
4.3320           3.1018       2.7339       0.3679   213.5
4.3330           3.1049       2.7345       0.3704   214.9
4.3340           3.1086       2.7351       0.3735   216.7
4.3350           3.1062       2.7356       0.3706   215.0
4.3360           3.1040       2.7359       0.3681   213.6
4.3370           3.1059       2.7359       0.3699   214.7
4.3380           3.0997       2.7359       0.3639   211.1
4.3390           3.0952       2.7359       0.3593   208.5
4.3400           3.0919       2.7360       0.3560   206.5
4.3410           3.0918       2.7363       0.3555   206.3
4.3420           3.0756       2.7368       0.3388   196.6
4.3430           3.0765       2.7375       0.3390   196.7
4.3440           3.0659       2.7384       0.3275   190.0
4.3450           3.0550       2.7394       0.3157   183.2
4.3460           3.0439       2.7404       0.3035   176.1
4.3470           3.0409       2.7416       0.2993   173.7
4.3480           3.0421       2.7429       0.2992   173.6
4.3490           3.0411       2.7444       0.2967   172.1
4.3500           3.0368       2.7459       0.2909   168.8
4.3510           3.0288       2.7476       0.2812   163.2
4.3520           3.0205       2.7494       0.2711   157.3
4.3530           3.0184       2.7515       0.2669   154.9
4.3540           3.0227       2.7534       0.2692   156.2
4.3550           3.0229       2.7555       0.2674   155.1
4.3560           3.0284       2.7576       0.2707   157.1
4.3570           3.0297       2.7597       0.2700   156.6
4.3580           3.0228       2.7615       0.2614   151.6
4.3590           3.0218       2.7629       0.2589   150.2
4.3600           3.0183       2.7642       0.2541   147.4
4.3610           3.0153       2.7651       0.2501   145.1
4.3620           3.0118       2.7656       0.2462   142.9
4.3630           3.0136       2.7657       0.2479   143.9
4.3640           3.0076       2.7655       0.2421   140.5
4.3650           3.0043       2.7649       0.2394   138.9
4.3660           3.0083       2.7637       0.2446   141.9
4.3670           3.0145       2.7623       0.2522   146.3
4.3680           3.0155       2.7610       0.2545   147.7
4.3690           3.0207       2.7594       0.2612   151.6
4.3700           3.0188       2.7578       0.2610   151.4
4.3710           3.0239       2.7561       0.2679   155.4
4.3720           3.0308       2.7541       0.2767   160.5
4.3730           3.0309       2.7518       0.2791   161.9
4.3740           3.0305       2.7492       0.2812   163.2
4.3750           3.0263       2.7465       0.2798   162.4
4.3760           3.0248       2.7438       0.2810   163.0
4.3770           3.0315       2.7410       0.2905   168.6
4.3780           3.0343       2.7380       0.2963   171.9
4.3790           3.0432       2.7349       0.3083   178.9
4.3800           3.0447       2.7318       0.3128   181.5
4.3810           3.0563       2.7288       0.3275   190.0
4.3820           3.0579       2.7258       0.3321   192.7
4.3830           3.0614       2.7229       0.3386   196.4
4.3840           3.0708       2.7201       0.3507   203.5
4.3850           3.0707       2.7175       0.3533   205.0
4.3860           3.0763       2.7148       0.3615   209.8
4.3870           3.0804       2.7121       0.3683   213.7
4.3880           3.0808       2.7093       0.3715   215.6
4.3890           3.0856       2.7065       0.3791   219.9
4.3900           3.0903       2.7039       0.3864   224.2
4.3910           3.0883       2.7012       0.3872   224.6
4.3920           3.0871       2.6985       0.3886   225.4
4.3930           3.0843       2.6959       0.3883   225.3
4.3940           3.0943       2.6936       0.4008   232.5
4.3950           3.1032       2.6912       0.4120   239.1
4.3960           3.1009       2.6888       0.4120   239.1
4.3970           3.0983       2.6866       0.4117   238.9
4.3980           3.0964       2.6844       0.4119   239.0
4.3990           3.0988       2.6827       0.4162   241.5
4.4000           3.0929       2.6812       0.4117   238.9
4.4010           3.0965       2.6797       0.4167   241.8
4.4020           3.1038       2.6784       0.4254   246.8
4.4030           3.1012       2.6771       0.4241   246.1
4.4040           3.0827       2.6761       0.4065   235.9
4.4050           3.0868       2.6755       0.4114   238.7
4.4060           3.0809       2.6751       0.4058   235.5
4.4070           3.0931       2.6749       0.4182   242.7
4.4080           3.0966       2.6751       0.4215   244.6
4.4090           3.1078       2.6756       0.4323   250.8
4.4100           3.1067       2.6762       0.4305   249.8
4.4110           3.1119       2.6769       0.4349   252.3
4.4120           3.1107       2.6777       0.4330   251.2
4.4130           3.1069       2.6783       0.4285   248.6
4.4140           3.1031       2.6790       0.4240   246.0
4.4150           3.1062       2.6800       0.4262   247.3
4.4160           3.0944       2.6811       0.4133   239.8
4.4170           3.1011       2.6822       0.4190   243.1
4.4180           3.0933       2.6830       0.4103   238.1
4.4190           3.0869       2.6838       0.4031   233.9
4.4200           3.0831       2.6845       0.3985   231.2
4.4210           3.0925       2.6853       0.4072   236.3
4.4220           3.0992       2.6858       0.4134   239.9
4.4230           3.1171       2.6860       0.4311   250.1
4.4240           3.1174       2.6860       0.4314   250.3
4.4250           3.1290       2.6859       0.4431   257.1
4.4260           3.1323       2.6857       0.4466   259.1
4.4270           3.1340       2.6857       0.4483   260.1
4.4280           3.1253       2.6857       0.4396   255.0
4.4290           3.1338       2.6857       0.4481   260.0
4.4300           3.1368       2.6855       0.4513   261.9
4.4310           3.1441       2.6855       0.4586   266.1
4.4320           3.1533       2.6853       0.4680   271.6
4.4330           3.1504       2.6853       0.4651   269.9
4.4340           3.1502       2.6854       0.4648   269.7
4.4350           3.1510       2.6855       0.4656   270.1
4.4360           3.1488       2.6856       0.4632   268.8
4.4370           3.1513       2.6857       0.4656   270.1
4.4380           3.1575       2.6860       0.4715   273.6
4.4390           3.1504       2.6863       0.4642   269.3
4.4400           3.1373       2.6867       0.4505   261.4
4.4410           3.1461       2.6873       0.4588   266.2
4.4420           3.1486       2.6880       0.4606   267.3
4.4430           3.1490       2.6887       0.4604   267.1
4.4440           3.1548       2.6892       0.4656   270.2
4.4450           3.1637       2.6897       0.4740   275.0
4.4460           3.1438       2.6902       0.4536   263.2
4.4470           3.1470       2.6906       0.4564   264.8
4.4480           3.1432       2.6911       0.4521   262.3
4.4490           3.1406       2.6917       0.4488   260.4
4.4500           3.1446       2.6925       0.4521   262.3
4.4510           3.1299       2.6932       0.4367   253.4
4.4520           3.1440       2.6939       0.4501   261.2
4.4530           3.1431       2.6945       0.4486   260.3
4.4540           3.1372       2.6951       0.4422   256.6
4.4550           3.1264       2.6956       0.4308   250.0
4.4560           3.1255       2.6961       0.4294   249.2
4.4570           3.1166       2.6965       0.4201   243.7
4.4580           3.1180       2.6971       0.4209   244.2
4.4590           3.1202       2.6977       0.4225   245.2
4.4600           3.1220       2.6984       0.4236   245.8
4.4610           3.1070       2.6993       0.4077   236.5
4.4620           3.1006       2.7002       0.4004   232.3
4.4630           3.0945       2.7011       0.3934   228.3
4.4640           3.0903       2.7021       0.3882   225.2
4.4650           3.0939       2.7033       0.3906   226.6
4.4660           3.0980       2.7048       0.3933   228.2
4.4670           3.1034       2.7064       0.3970   230.3
4.4680           3.1098       2.7084       0.4014   232.9
4.4690           3.1227       2.7104       0.4123   239.2
4.4700           3.1311       2.7127       0.4184   242.8
4.4710           3.1296       2.7155       0.4142   240.3
4.4720           3.1350       2.7185       0.4165   241.7
4.4730           3.1383       2.7217       0.4166   241.7
4.4740           3.1330       2.7254       0.4077   236.5
4.4750           3.1159       2.7293       0.3866   224.3
4.4760           3.1062       2.7335       0.3727   216.3
4.4770           3.1048       2.7378       0.3670   212.9
4.4780           3.1006       2.7426       0.3580   207.7
